100
926.615405744 -1275.368511 5455.18356883 -8984.34400464 -59.813226722 51.2009033479 39.7869808039
672.619953001 9327.98242134 -8402.66121403 -3250.52644429 2.80465102084 -18.9550462355 -67.6137577441
23.1952574236 -4280.8313242 5071.87108982 3937.1929075 92.1689504685 98.1078524125 25.4982146672
466.338206122 -1571.39805292 -241.401409955 9055.75731681 34.4523453475 -29.819635609 53.2273323771
779.907193213 2460.70741905 9121.06692709 -3552.04931791 52.6779992065 -17.6549577319 -44.2182683798
562.771721549 1836.29871517 5201.26956999 -4050.72176275 24.5582445753 -71.5628528703 34.7331156346
583.473067415 492.873928037 2940.45838801 -8623.00485244 -90.9054841762 -87.5179296243 30.2468947417
27.0367442854 5950.19379254 -3284.7071749 -9166.23432112 65.3187658315 33.9213232826 -33.9213232826
930.243476669 -1425.51957762 -1874.75203711 -923.184911649 34.1654713584 7.97448652608 -84.9055452132
432.984344005 5883.05307169 8803.67442854 4440.74831385 -4.81276894436 -72.4356822413 -57.078768273
796.584124271 -7673.26883755 9127.17062899 993.377483444 -21.9702749718 25.2235480819 -41.9843134861
750.608233894 6190.06927702 -1534.77584155 -2485.12222663 -73.1254005554 3.50657673879 -26.2367625965
379.416943876 -804.773094882 9548.32605976 -2738.42585528 -54.0818506424 8.25525681326 -14.6885586108
147.921628468 6884.67055269 4266.79280984 -7710.50141911 43.0646687216 2.25531785028 58.8427381207
34.9026459548 -5081.02664266 4520.09643849 4177.06839198 35.6547746208 91.0031434065 -49.4308297983
426.52088992 7094.0275277 5611.43833735 3960.3869747 -26.8410290841 -82.8119754631 -39.3353068636
373.319345683 8703.57371746 2618.79329814 6193.12112796 45.7625049593 -30.9793389691 31.1319315165
903.627460555 -7036.04235969 -2628.55922117 1718.49726859 14.7251808222 -26.676229133 -61.3086336863
173.744956816 -7568.89553514 -3730.27741325 -9443.34238716 -39.426862392 71.5872676778 29.8989837336
613.473250526 -8357.49382 9439.68016602 5638.90499588 -39.6588030641 -54.222235786 -3.71410260323
640.912442396 7119.05270547 -3942.6862392 3373.82122257 98.7853633229 24.5948667867 60.7898190252
909.603106784 1762.44392224 -5128.02514725 3427.53379925 -39.8724326304 77.8801843318 10.0924710837
215.391552477 9849.84893338 4216.7424543 6232.18482009 -98.6266670736 26.5663624989 1.14444410535
976.310831019 5462.50801111 6575.82323679 2155.52232429 -84.2219306009 60.6189153722 -93.6460463271
200.879268777 -849.940488907 8424.63454085 5066.9881283 -41.2518692587 88.5372478408 8.89614551225
517.100711081 -51.5762810144 3472.09082308 7182.53120518 -9.83001190222 71.868037965 39.5001068148
648.260048219 8691.97668386 1254.61592456 -9837.64152959 59.8498489334 -61.2170781579 51.2131107517
181.031586657 -9425.03128147 -4758.75118259 -4018.3721427 -48.8204596088 69.072542497 -58.6901455733
706.888454848 -9215.67430647 -4148.99136326 -9396.34388256 -85.9859004486 -8.97549363689 -0.729392376476
153.074098941 -5203.10068056 -7416.91335795 1025.1167333 75.1457258827 -90.4965361492 68.840601825
775.39497055 4947.96594134 7025.05569628 -9394.512772 72.9483932005 -56.6576128422 -63.1824701682
943.993560595 9652.69936216 -9.46073793756 5753.65459151 38.6333811457 -38.5784478286 -89.3063142796
811.279335917 5290.38361766 -8471.02267525 1412.09143345 -8.42616046632 -58.3727530747 31.6446424757
894.298135319 7217.93267617 -7249.06155583 3505.05081332 53.056428724 -6.52180547502 39.9700918607
720.2117069 6115.6041139 4296.09057894 -6539.20102542 37.4248481704 28.8247322001 -44.2121646779
347.313089389 -4846.03411969 1792.96243171 3512.98562578 68.3095797601 12.7597888119 52.415540025
497.83230079 509.964293344 1336.40552995 -8350.77974792 -86.9319742424 36.2041077914 -64.0858180486
32.4940946684 5596.7894528 -8380.07751701 3279.2138432 16.4036988433 89.5504623554 25.8095034639
335.758140812 -5783.5627308 -2576.67775506 4407.78832362 -79.3084505753 -20.4260383923 -4.78835413678
979.786461989 7724.53993347 344.553971984 -4724.57045198 6.53401287881 -16.2388988922 5.44755394147
865.852839747 -683.309427168 -36.927396466 -2688.98586993 96.5941343425 26.6945402387 -62.2058778649
